method,n_sim,time,epsilon,kl_sigma2,kl_joint,K,K_outliers,include_osum,seed
ABC-SMC,609337.8378378378,132.0083304031475,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,611612.6126126125,132.02389430355382,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,611134.5291479821,131.4472187794912,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,613399.1031390135,131.46249574396109,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,612915.1785714285,130.89082528437888,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,615169.6428571428,130.9062667723213,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,617424.1071428572,130.9216761163303,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,616924.4444444445,130.3549311425951,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,611021.9298245613,128.65478694438931,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,613236.842105263,128.6697959690763,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,615451.7543859648,128.68481571214238,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,617666.6666666665,128.7000766448807,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,617174.6724890829,128.1529142867009,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,619379.9126637555,128.16755219838504,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,621585.1528384279,128.18259630661345,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,623790.3930131005,128.19823734624939,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,617900.8620689653,126.55632675721726,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,620077.5862068963,126.57145200104547,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,616935.8974358974,125.50446717148151,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,616459.5744680852,124.98488918263864,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,615987.2881355932,124.47004878925065,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,618127.1186440678,124.48520832142587,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,620266.9491525424,124.50060303938591,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,622406.7796610169,124.51508504859473,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,624546.6101694915,124.52951806076503,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,626686.4406779661,124.5439159668098,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,628826.2711864406,124.55846020730876,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,628303.7974683545,124.04743548686997,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,630434.5991561181,124.06180890803599,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,629907.56302521,123.55539312883586,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,629384.9372384939,123.05298859105451,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,631497.9079497909,123.06726687124086,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,630970.8333333333,122.56875867644945,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,633075.0,122.58291780948639,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,635179.1666666666,122.59690130750337,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,626836.0655737706,120.6012496205627,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,626338.775510204,120.1230838834023,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,628400.0,120.13711043766567,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,627898.3739837398,119.66271550674747,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,629951.2195121952,119.67649988042629,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,629445.3441295548,119.2059339299376,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,628943.5483870968,118.7402782901641,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,628445.78313253,118.27747376568345,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,630473.8955823292,118.29108205665068,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,632502.0080321286,118.30503203303938,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,634530.1204819278,118.31878304002755,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,636558.232931727,118.33229912332742,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,636032.0,117.87308712005614,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,635509.9601593625,117.4171048806483,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,637521.9123505977,117.43067279754882,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,636996.0317460317,116.97837710380554,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,636474.3083003951,116.52945204685797,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,635956.6929133858,116.0841405861021,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,635443.137254902,115.64241904838413,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,634933.59375,115.20400959998369,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,634428.0155642022,114.76896087483208,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,636392.9961089493,114.78249080450152,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,638357.9766536964,114.79577953249562,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,637841.0852713179,114.36409954876862,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,634876.923076923,113.49779876378867,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,634379.3103448275,113.07603783077661,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,633885.4961832061,112.65774760537475,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,633395.4372623574,112.24274363354584,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,635315.5893536122,112.25574574089775,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,634821.9696969697,111.84325236262697,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,636734.8484848485,111.85600558916728,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,638647.7272727273,111.86908397710685,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,638143.3962264151,111.45991703249372,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,637642.8571428572,111.05355902722007,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,637146.0674157303,110.65065994691312,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,636652.9850746269,110.2512312024387,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,638537.3134328359,110.26380431296221,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,638040.8921933084,109.86659761698272,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,637548.1481481481,109.47278517263908,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,639418.5185185185,109.48541495535109,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,638922.5092250922,109.09398371882983,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,640785.9778597787,109.1065804016986,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,642649.446494465,109.11911932744663,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,639791.2087912087,108.3321935527927,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,641641.0256410255,108.34456297940821,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,638810.9090909091,107.56898039037532,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,633733.8129496402,106.42043566532271,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,633272.4014336918,106.05135310080743,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,630562.277580071,105.30866800253924,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,632359.4306049821,105.32056173820087,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,631907.8014184397,104.95908408300251,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,633698.5815602838,104.9720732878286,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,633243.8162544171,104.61326243599397,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,632792.2535211268,104.25698232482857,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,634570.4225352113,104.26929710616528,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,636348.5915492957,104.28158527528736,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,635887.7192982457,103.92766709913289,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,637659.6491228071,103.93965026788545,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,639431.5789473685,103.9519530430175,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,638961.5384615385,103.60098293611219,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,640727.2727272727,103.61361107626162,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,642493.006993007,103.62557189447897,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,644258.7412587412,103.6374458483049,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,646024.4755244756,103.64931909354416,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,647790.2097902098,103.66113127528371,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,649555.9440559441,103.67305416327257,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,651321.6783216783,103.68476309976379,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,653087.4125874126,103.69694999881558,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,652571.4285714286,103.34785275342989,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,654331.0104529618,103.35982734733344,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,656090.5923344949,103.3722384881475,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,655565.9722222221,103.02533805370331,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,657319.4444444445,103.03711042635972,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,659072.9166666666,103.04892609516779,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,658539.7923875434,102.70432171937092,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,660287.197231834,102.71614732214326,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,662034.6020761246,102.72781044554134,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,663782.0069204153,102.73969189930953,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,665529.411764706,102.75200489895568,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,667276.8166089967,102.764071560236,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,666717.2413793104,102.42167752364587,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,666161.5120274916,102.0819020025509,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,665609.5890410959,101.74410575873232,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,665061.433447099,101.4084886772234,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,666784.9829351538,101.42012061519429,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,668508.5324232084,101.43183103600461,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,667952.380952381,101.09911447479611,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,669670.0680272109,101.11076941295546,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,669111.8644067798,100.7797759266223,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,668557.4324324324,100.450845586287,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,668006.7340067341,100.12414110228671,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,669707.0707070708,100.13550656411786,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,669154.3624161073,99.81100687244594,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,670848.9932885906,99.82243460296785,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,670294.314381271,99.50037576681795,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,669743.3333333334,99.18018420537312,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,669196.0132890365,98.86227695648853,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,670873.7541528239,98.87360235385324,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,672551.4950166113,98.88493523645242,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,674229.2358803987,98.89647010156878,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,673668.8741721854,98.58063810708508,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,675341.0596026491,98.59205488337585,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,674778.8778877888,98.27828722031596,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,676445.5445544554,98.28963869869119,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,675881.5789473684,97.97767604652203,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,677542.7631578947,97.98893724617206,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,674764.7058823529,97.35962834233553,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,676415.0326797386,97.37088504959556,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,675856.67752443,97.06503362531382,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,677501.6286644951,97.07621763117538,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,679146.5798045603,97.08755070689446,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,674203.2258064516,96.1591342187697,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
ABC-SMC,673659.1639871383,95.86100777629105,6.433304647638146,23.873870723492185,21.318075510697515,20,0,False,43
