method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,M0,K,K_outliers,include_osum,seed
ABC-SMC,560021.164021164,1.8741304281527402,2116880.0,7.084213018417358,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,563841.2698412697,1.8772600819824863,2131320.0,7.096043109893799,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,561717.2774869109,1.860737987837866,2145760.0,7.108019113540649,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,562552.0833333334,1.8541508043805757,2160200.0,7.119939088821411,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,563378.2383419689,1.8475021105356164,2174640.0,7.1313581466674805,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,564195.8762886598,1.8406070384782613,2189080.0,7.141555309295654,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,562122.4489795918,1.8245161796102718,2203520.0,7.152103424072266,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,560090.9090909092,1.8090452810730597,2217960.0,7.163819313049316,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,558100.0,1.7938801050186157,2232400.0,7.175520420074463,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,558915.4228855721,1.7878846742620513,2246840.0,7.187296390533447,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,556965.5172413792,1.772953547867648,2261280.0,7.198191404342651,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,557774.5098039216,1.7668920404770796,2275720.0,7.208919525146484,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,547885.1674641148,1.727190314297471,2290160.0,7.219655513763428,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,551339.7129186604,1.7300630300238942,2304600.0,7.231663465499878,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,554794.2583732057,1.7330671041205739,2319040.0,7.244220495223999,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,555590.4761904762,1.7274363267989385,2333480.0,7.255232572555542,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,553754.716981132,1.7136376421406585,2347920.0,7.265823602676392,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,554544.6009389672,1.7083985145103204,2362360.0,7.277777671813965,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,557934.2723004695,1.711217058656361,2376800.0,7.289784669876099,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,558700.9345794392,1.7064324049192054,2391240.0,7.303530693054199,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,562074.7663551403,1.7089487793289613,2405680.0,7.314300775527954,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,565448.5981308412,1.7114055490939415,2420120.0,7.32481575012207,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,566176.7441860465,1.7058827710706133,2434560.0,7.335295915603638,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,566898.1481481482,1.7007013713871992,2449000.0,7.3470299243927,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,570240.7407407408,1.7037701275613575,2463440.0,7.3602869510650635,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,570940.0921658986,1.6985903137839884,2477880.0,7.37188196182251,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,574267.2811059909,1.7011986350134223,2492320.0,7.383202075958252,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,574944.9541284404,1.6961158415593138,2506760.0,7.395065069198608,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,575616.4383561644,1.691134552977401,2521200.0,7.407169342041016,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,576281.8181818181,1.6862959753383289,2535640.0,7.4197022914886475,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,576941.1764705883,1.681208502652958,2550080.0,7.430941581726074,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,577594.5945945946,1.6760894844123908,2564520.0,7.441837310791016,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,578242.1524663677,1.6710440139599445,2578960.0,7.4528563022613525,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,576311.1111111111,1.6589998669094508,2593400.0,7.465499401092529,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,571894.7368421052,1.6399411255853213,2607840.0,7.478131532669067,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,572550.2183406113,1.635244163363261,2622280.0,7.489418268203735,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,570718.6147186147,1.6234396856068534,2636720.0,7.500291347503662,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,571370.6896551723,1.6188908239890785,2651160.0,7.511653423309326,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,564745.7627118643,1.5941153643494945,2665600.0,7.524224519729614,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,567805.0847457626,1.597052509501829,2680040.0,7.538087844848633,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,568455.6962025316,1.5927782038596108,2694480.0,7.549768686294556,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,569100.8403361344,1.588386096874205,2708920.0,7.560717821121216,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,567366.6666666666,1.577409158150355,2723360.0,7.571563959121704,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,570375.0,1.5799868603547416,2737800.0,7.583936929702759,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,573383.3333333334,1.582850416501363,2752240.0,7.597681999206543,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,576391.6666666666,1.5850797295570374,2766680.0,7.608382701873779,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,576995.8506224067,1.580726457334653,2781120.0,7.619101524353027,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,577595.0413223141,1.5767000923472003,2795560.0,7.631228446960449,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,573469.387755102,1.559909557809635,2810000.0,7.643556833267212,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,574073.1707317074,1.5561567089421962,2824440.0,7.6562910079956055,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,572354.8387096775,1.5456949991564597,2838880.0,7.66664719581604,9.548873259845397,-1.4561636059075208e-09,15967.401254923912,24.99148362733049,,20,4,True,42
ABC-SMC,570664.0,1.5354180335998535,2853320.0,7.677090167999268,9.548873259845397,-1.4561636059075208e-09,15967.401254923918,24.99148362733049,,20,4,True,42
ABC-SMC,573404.0,1.5493950843811035,2867020.0,7.746975421905518,9.54883486997607,-1.4561636059075208e-09,15938.457958733925,24.99148362733049,,20,4,True,42
ABC-SMC,573709.1633466135,1.545835158739432,2880020.0,7.760092496871948,9.544648766708063,-1.4561636059075208e-09,15799.27906545836,24.99148362733049,,20,4,True,42
ABC-SMC,573892.8571428572,1.554158850321694,2892420.0,7.832960605621338,9.541493749942715,-1.4561636059075208e-09,15609.906496006464,24.99148362733049,,20,4,True,42
ABC-SMC,571728.3464566929,1.5555324047569214,2904380.0,7.902104616165161,9.520345703668147,-1.4561636059075208e-09,15547.085113530444,24.99148362733049,,20,4,True,42
ABC-SMC,571741.1764705882,1.5630216692008225,2915880.0,7.971410512924194,9.509443820729912,-1.4561636059075208e-09,15935.344765896954,24.99148362733049,,20,4,True,42
ABC-SMC,571640.625,1.570306345820427,2926800.0,8.039968490600586,9.486860069496332,-1.4561636059075208e-09,15541.457878963287,24.99148362733049,,20,4,True,42
ABC-SMC,573667.96875,1.584041491150856,2937180.0,8.110292434692383,9.4406111578914,-1.4561636059075208e-09,15590.731315907666,24.99148362733049,,20,4,True,42
ABC-SMC,573396.887159533,1.5910537790231665,2947260.0,8.178016424179077,9.426624247580813,-1.4561636059075208e-09,15654.99650473393,24.99148362733049,,20,4,True,42
ABC-SMC,741815.0,2.047745645046234,2967260.0,8.190982580184937,9.419379709131597,-1.4561636059075208e-09,16509.70769501035,24.99148362733049,,20,4,True,42
ABC-SMC,735600.9852216748,2.0348875393421193,2986540.0,8.261643409729004,9.382218301125176,-1.4561636059075208e-09,16389.145297657677,24.99148362733049,,20,4,True,42
ABC-SMC,736485.2941176471,2.042634171598098,3004860.0,8.33394742012024,9.375271744915779,-1.4561636059075208e-09,16485.129983769093,24.99148362733049,,20,4,True,42
ABC-SMC,726509.6153846154,2.020986894002328,3022280.0,8.407305479049683,9.307886359236905,-1.4561636059075208e-09,16383.097864239115,24.99148362733049,,20,4,True,42
ABC-SMC,723528.5714285715,2.018622273490543,3038820.0,8.478213548660278,9.202647280008485,-1.4561636059075208e-09,16202.679087191545,24.99148362733049,,20,4,True,42
ABC-SMC,713855.1401869159,1.983769976090048,3055300.0,8.490535497665405,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,717705.6074766355,1.9866610798880318,3071780.0,8.502909421920776,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,711580.6451612904,1.9622422033740627,3088260.0,8.516131162643433,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,699265.7657657658,1.9208007030658893,3104740.0,8.528355121612549,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,687493.3920704846,1.8809872576843798,3121220.0,8.539682149887085,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,685087.3362445415,1.8671941548976316,3137700.0,8.551749229431152,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,676862.660944206,1.8376628728383602,3154180.0,8.563508987426758,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,663317.9916317993,1.7943056058684157,3170660.0,8.576780796051025,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,661232.3651452282,1.7817426519275206,3187140.0,8.58799958229065,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,661904.9586776859,1.7766938721838075,3203620.0,8.599198341369629,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,659856.5573770491,1.7645882289917743,3220100.0,8.611190557479858,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,657841.4634146342,1.752748867360557,3236580.0,8.62352442741394,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,653224.8995983936,1.7343579047176254,3253060.0,8.637102365493774,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,653908.0,1.7297739028930665,3269540.0,8.648869514465332,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,646854.3307086615,1.7048902868285891,3286020.0,8.660842657089233,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,645019.53125,1.694037625566125,3302500.0,8.67347264289856,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,645715.9533073929,1.6900581144637168,3318980.0,8.686898708343506,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,638977.0114942528,1.6664060596305288,3335460.0,8.698639631271362,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,634837.1212121212,1.6497512658437092,3351940.0,8.710686683654785,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,635550.9433962264,1.645680103661879,3368420.0,8.722104549407959,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,636259.3984962406,1.6416493663214202,3384900.0,8.733574628829956,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,632226.7657992564,1.6254022218924027,3401380.0,8.744663953781128,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,625981.6849816849,1.6037205200055578,3417860.0,8.756314039230347,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,619916.9675090252,1.5831193338662706,3434340.0,8.77048110961914,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,622891.6967509023,1.5851475271507287,3450820.0,8.781717300415039,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,623615.107913669,1.5814824070004248,3467300.0,8.793042182922363,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,624333.3333333334,1.5780918059810514,3483780.0,8.805752277374268,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,625046.4285714285,1.5746307373046873,3500260.0,8.81793212890625,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,619144.3661971831,1.554845756208393,3516740.0,8.831523895263672,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,617695.8041958042,1.5499401342618715,3533220.0,8.865657567977905,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,618414.6341463416,1.5516417367117747,3549700.0,8.906423568725586,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,616986.1591695503,1.5466711512898907,3566180.0,8.939759254455566,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,613469.1780821917,1.538167465223025,3582660.0,8.982897996902466,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,610023.7288135594,1.529006796368098,3599140.0,9.021140098571777,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,604618.7290969901,1.512187500063791,3615620.0,9.04288125038147,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,607374.5819397995,1.5170982051453863,3632100.0,9.07224726676941,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,604069.5364238411,1.5055154333051468,3648580.0,9.093313217163086,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,602805.9210526316,1.5004501923134452,3665060.0,9.122737169265747,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,599599.3485342019,1.4906021593448004,3681540.0,9.152297258377075,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,592631.4102564103,1.4718491297501783,3698020.0,9.184338569641113,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,591480.8917197452,1.4667590332638687,3714500.0,9.211246728897095,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,586632.0754716982,1.4516156799388382,3730980.0,9.23227572441101,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
ABC-SMC,589223.2704402516,1.4546111319799842,3747460.0,9.2513267993927,9.185427812179915,-1.4561636059075208e-09,16221.124369524052,24.99148362733049,,20,4,True,42
